model,method,base_method,ctx_len,true_len,depth,needle_quantile,comp_ratio,level,use_predict_prompt,predict_prompt_version,predict_target,head_ratio_eff,final_budget,intermediate_budget,working_max,num_segments,prefill_status,prefill_peak_gb,cache_gb,acc
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,0.0,per_head,False,1,self,0.0,,,,,ok,9.768700928,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,0.0,per_head,False,1,self,0.0,,,,,ok,9.769539072,0.0,0.0
qwen3-4b,kvzip,kvzip,2000,1999,0,0.0,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,10,0.1,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,20,0.2,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,0.2,per_head,False,1,self,0.2,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,0.2,per_head,False,1,self,0.2,,,,,ok,9.769539072,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,0,0.0,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,10,0.1,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,20,0.2,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,0.4,per_head,False,1,self,0.4,,,,,ok,9.768700928,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,0.4,per_head,False,1,self,0.4,,,,,ok,9.769539072,0.1,1.0
qwen3-4b,kvzip,kvzip,2000,1999,0,0.0,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,10,0.1,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,20,0.2,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,0.6,per_head,False,1,self,0.6,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,0.6,per_head,False,1,self,0.6,,,,,ok,9.769539072,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,0,0.0,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,10,0.1,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,20,0.2,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,0.8,per_head,False,1,self,0.8,,,,,ok,9.768700928,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,0.8,per_head,False,1,self,0.8,,,,,ok,9.769539072,0.2,1.0
qwen3-4b,kvzip,kvzip,2000,1999,0,0.0,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,10,0.1,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,20,0.2,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,30,0.3,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,40,0.4,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,50,0.5,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,60,0.6,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,70,0.7,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,80,0.8,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,1999,90,0.9,1.0,per_head,False,1,self,1.0,,,,,ok,9.768700928,0.3,1.0
qwen3-4b,kvzip,kvzip,2000,2000,100,1.0,1.0,per_head,False,1,self,1.0,,,,,ok,9.769539072,0.3,1.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,0.0,per_head,False,1,self,0.0,,,,,ok,10.6744704,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,0.0,per_head,False,1,self,0.0,,,,,ok,10.675676672,0.0,0.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,0.2,per_head,False,1,self,0.2,,,,,ok,10.6744704,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,0.2,per_head,False,1,self,0.2,,,,,ok,10.675676672,0.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,0.4,per_head,False,1,self,0.4,,,,,ok,10.6744704,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,0.4,per_head,False,1,self,0.4,,,,,ok,10.675676672,0.5,1.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,0.6,per_head,False,1,self,0.6,,,,,ok,10.6744704,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,0.6,per_head,False,1,self,0.6,,,,,ok,10.675676672,0.7,1.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,0.8,per_head,False,1,self,0.8,,,,,ok,10.6744704,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,0.8,per_head,False,1,self,0.8,,,,,ok,10.675676672,0.9,1.0
qwen3-4b,kvzip,kvzip,8000,7999,0,0.0,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,10,0.1,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,20,0.2,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,30,0.3,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,40,0.4,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,50,0.5,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,60,0.6,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,70,0.7,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,80,0.8,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,7999,90,0.9,1.0,per_head,False,1,self,1.0,,,,,ok,10.6744704,1.2,1.0
qwen3-4b,kvzip,kvzip,8000,8000,100,1.0,1.0,per_head,False,1,self,1.0,,,,,ok,10.675676672,1.2,1.0
qwen3-4b,ours,ours,500,499,0,0.0,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,10,0.1,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,20,0.2,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,30,0.3,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,40,0.4,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,50,0.5,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,60,0.6,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,70,0.7,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,80,0.8,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,499,90,0.9,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325087232,0.0,0.0
qwen3-4b,ours,ours,500,500,100,1.0,0.0,per_head,False,1,self,0.0,64,64,1024,0,ok,8.325750784,0.0,0.0
qwen3-4b,ours,ours,500,499,0,0.0,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,10,0.1,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,20,0.2,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,30,0.3,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,40,0.4,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,50,0.5,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,60,0.6,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,70,0.7,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,80,0.8,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,90,0.9,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,500,100,1.0,0.2,per_head,False,1,self,0.5,200,200,1024,0,ok,8.325750784,0.0,1.0
qwen3-4b,ours,ours,500,499,0,0.0,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,10,0.1,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,20,0.2,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,30,0.3,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,40,0.4,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,50,0.5,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,60,0.6,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,70,0.7,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,80,0.8,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,90,0.9,0.4,per_head,False,1,self,0.5,399,399,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,500,100,1.0,0.4,per_head,False,1,self,0.5,400,400,1024,0,ok,8.325750784,0.0,1.0
qwen3-4b,ours,ours,500,499,0,0.0,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,10,0.1,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,20,0.2,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,30,0.3,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,40,0.4,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,50,0.5,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,60,0.6,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,70,0.7,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,80,0.8,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,499,90,0.9,0.6,per_head,False,1,self,0.6,499,499,1024,0,ok,8.325087232,0.0,1.0
qwen3-4b,ours,ours,500,500,100,1.0,0.6,per_head,False,1,self,0.6,500,500,1024,0,ok,8.325750784,0.0,1.0
qwen3-4b,ours,ours,500,499,0,0.0,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,10,0.1,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,20,0.2,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,30,0.3,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,40,0.4,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,50,0.5,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,60,0.6,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,70,0.7,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,80,0.8,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,90,0.9,0.8,per_head,False,1,self,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,500,100,1.0,0.8,per_head,False,1,self,0.8,500,500,1024,0,ok,8.325750784,0.1,1.0
qwen3-4b,ours,ours,500,499,0,0.0,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,10,0.1,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,20,0.2,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,30,0.3,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,40,0.4,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,50,0.5,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,60,0.6,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,70,0.7,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,80,0.8,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,499,90,0.9,1.0,per_head,False,1,self,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours,ours,500,500,100,1.0,1.0,per_head,False,1,self,1.0,500,500,1012,0,ok,8.325750784,0.1,1.0
qwen3-4b,ours,ours,2000,1999,0,0.0,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,10,0.1,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,20,0.2,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,30,0.3,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,40,0.4,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,50,0.5,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
qwen3-4b,ours,ours,2000,1999,60,0.6,0.0,per_head,False,1,self,0.0,64,64,1024,1,ok,8.391027712,0.0,0.0
